id,word,meaning,zhuyinText,zhuyinCharsJson,partOfSpeech,sourceCategory,appCategory,appCategoryZh,difficulty,level,stageId,sentence,emoji,enabledFor,spellingEnabledFor,source,notes
home_medium_garden_001,garden,院子、花園,ㄩㄢˋ ㄗˇ ㄏㄨㄚ ㄩㄢˊ,"[{""char"": ""院"", ""ruby"": ""ㄩㄢˋ""}, {""char"": ""子"", ""ruby"": ""ㄗˇ""}, {""char"": ""花"", ""ruby"": ""ㄏㄨㄚ""}, {""char"": ""園"", ""ruby"": ""ㄩㄢˊ""}]",名詞,房子/公寓,home,家與房間,medium,2,home_medium,"I know the word ""garden"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_easy_get_001,get,得到、收到,ㄉㄜˊ ㄉㄠˋ ㄕㄡ ㄉㄠˋ,"[{""char"": ""得"", ""ruby"": ""ㄉㄜˊ""}, {""char"": ""到"", ""ruby"": ""ㄉㄠˋ""}, {""char"": ""收"", ""ruby"": ""ㄕㄡ""}, {""char"": ""到"", ""ruby"": ""ㄉㄠˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""get"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_gift_001,gift,禮物, ,"[{""char"": ""禮"", ""ruby"": """"}, {""char"": ""物"", ""ruby"": """"}]",名詞,其他名詞,others,其他,easy,1,others_easy,"I know the word ""gift"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
people_medium_girl_001,girl,女孩,ㄋㄩˇ ㄏㄞˊ,"[{""char"": ""女"", ""ruby"": ""ㄋㄩˇ""}, {""char"": ""孩"", ""ruby"": ""ㄏㄞˊ""}]",名詞,人,people,人物,medium,2,people_medium,"I know the word ""girl"".",🧒,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_easy_give_001,give,給,ㄍㄟˇ,"[{""char"": ""給"", ""ruby"": ""ㄍㄟˇ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""give"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
tableware_medium_glass_001,glass,玻璃杯,  ,"[{""char"": ""玻"", ""ruby"": """"}, {""char"": ""璃"", ""ruby"": """"}, {""char"": ""杯"", ""ruby"": """"}]",名詞,餐具,tableware,餐具,medium,2,tableware_medium,"I know the word ""glass"".",🍽️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
clothes_hard_glasses_001,glasses,眼鏡, ,"[{""char"": ""眼"", ""ruby"": """"}, {""char"": ""鏡"", ""ruby"": """"}]",名詞,衣服/配件,clothes,衣服/配件,hard,3,clothes_hard,"I know the word ""glasses"".",👕,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
school_easy_glue_001,glue,膠水,ㄐㄧㄠ ㄕㄨㄟˇ,"[{""char"": ""膠"", ""ruby"": ""ㄐㄧㄠ""}, {""char"": ""水"", ""ruby"": ""ㄕㄨㄟˇ""}]",名詞,學校,school,學校,easy,1,school_easy,"I know the word ""glue"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_go_001,go,去、走,ㄑㄩˋ ㄗㄡˇ,"[{""char"": ""去"", ""ruby"": ""ㄑㄩˋ""}, {""char"": ""走"", ""ruby"": ""ㄗㄡˇ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""go"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
traits_easy_good_001,good,好的,ㄏㄠˇ ㄉㄜ,"[{""char"": ""好"", ""ruby"": ""ㄏㄠˇ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,個性/特點,traits,個性/特點,easy,1,traits_easy,"I know the word ""good"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
interjections_hard_goodbye_001,goodbye,再見 (= bye),ㄗㄞˋ ㄐㄧㄢˋ,"[{""char"": ""再"", ""ruby"": ""ㄗㄞˋ""}, {""char"": ""見"", ""ruby"": ""ㄐㄧㄢˋ""}]",感嘆詞,感嘆詞,interjections,感嘆詞,hard,3,interjections_hard,"I know the word ""goodbye"".",💬,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
family_hard_grandfather_001,grandfather,外公、爺爺 (= grandpa),   ,"[{""char"": ""外"", ""ruby"": """"}, {""char"": ""公"", ""ruby"": """"}, {""char"": ""爺"", ""ruby"": """"}, {""char"": ""爺"", ""ruby"": """"}]",名詞,家庭,family,家庭,hard,3,family_hard,"I know the word ""grandfather"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
family_hard_grandma_001,grandma,外婆、奶奶 (= grandmother),ㄨㄞˋ ㄆㄛˊ ㄋㄞˇ ㄋㄞˇ,"[{""char"": ""外"", ""ruby"": ""ㄨㄞˋ""}, {""char"": ""婆"", ""ruby"": ""ㄆㄛˊ""}, {""char"": ""奶"", ""ruby"": ""ㄋㄞˇ""}, {""char"": ""奶"", ""ruby"": ""ㄋㄞˇ""}]",名詞,家庭,family,家庭,hard,3,family_hard,"I know the word ""grandma"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
family_hard_grandmother_001,grandmother,外婆、奶奶 (= grandma),ㄨㄞˋ ㄆㄛˊ ㄋㄞˇ ㄋㄞˇ,"[{""char"": ""外"", ""ruby"": ""ㄨㄞˋ""}, {""char"": ""婆"", ""ruby"": ""ㄆㄛˊ""}, {""char"": ""奶"", ""ruby"": ""ㄋㄞˇ""}, {""char"": ""奶"", ""ruby"": ""ㄋㄞˇ""}]",名詞,家庭,family,家庭,hard,3,family_hard,"I know the word ""grandmother"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
family_hard_grandpa_001,grandpa,外公、爺爺 (= grandfather),   ,"[{""char"": ""外"", ""ruby"": """"}, {""char"": ""公"", ""ruby"": """"}, {""char"": ""爺"", ""ruby"": """"}, {""char"": ""爺"", ""ruby"": """"}]",名詞,家庭,family,家庭,hard,3,family_hard,"I know the word ""grandpa"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
foods_medium_grape_001,grape,葡萄,ㄆㄨˊ ㄊㄠˊ,"[{""char"": ""葡"", ""ruby"": ""ㄆㄨˊ""}, {""char"": ""萄"", ""ruby"": ""ㄊㄠˊ""}]",名詞,食物/飲料,foods,食物/飲料,medium,2,foods_medium,"I know the word ""grape"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
colors_easy_gray_001,gray,灰色的,ㄏㄨㄟ ㄙㄜˋ ㄉㄜ,"[{""char"": ""灰"", ""ruby"": ""ㄏㄨㄟ""}, {""char"": ""色"", ""ruby"": ""ㄙㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,顏色,colors,顏色,easy,1,colors_easy,"I know the word ""gray"".",🎨,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_medium_great_001,great,很棒的,ㄏㄣˇ ㄅㄤˋ ㄉㄜ,"[{""char"": ""很"", ""ruby"": ""ㄏㄣˇ""}, {""char"": ""棒"", ""ruby"": ""ㄅㄤˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,medium,2,others_medium,"I know the word ""great"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
colors_medium_green_001,green,綠色的,ㄌㄩˋ ㄙㄜˋ ㄉㄜ,"[{""char"": ""綠"", ""ruby"": ""ㄌㄩˋ""}, {""char"": ""色"", ""ruby"": ""ㄙㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,顏色,colors,顏色,medium,2,colors_medium,"I know the word ""green"".",🎨,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
family_easy_grow_001,grow,成長、長大,ㄔㄥˊ ㄓㄤˇ ㄓㄤˇ ㄉㄚˋ,"[{""char"": ""成"", ""ruby"": ""ㄔㄥˊ""}, {""char"": ""長"", ""ruby"": ""ㄓㄤˇ""}, {""char"": ""長"", ""ruby"": ""ㄓㄤˇ""}, {""char"": ""大"", ""ruby"": ""ㄉㄚˋ""}]",動詞,家庭,family,家庭,easy,1,family_easy,"I know the word ""grow"".",👨‍👩‍👧‍👦,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
body_medium_hair_001,hair,頭髮,ㄊㄡˊ ㄈㄚˋ,"[{""char"": ""頭"", ""ruby"": ""ㄊㄡˊ""}, {""char"": ""髮"", ""ruby"": ""ㄈㄚˋ""}]",名詞,身體部位,body,身體部位,medium,2,body_medium,"I know the word ""hair"".",👋,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
holidays_medium_halloween_001,Halloween,萬聖節,ㄨㄢˋ ㄕㄥˋ ㄐㄧㄝˊ,"[{""char"": ""萬"", ""ruby"": ""ㄨㄢˋ""}, {""char"": ""聖"", ""ruby"": ""ㄕㄥˋ""}, {""char"": ""節"", ""ruby"": ""ㄐㄧㄝˊ""}]",名詞,節日/節慶,holidays,節日,medium,2,holidays_medium,"I know the word ""Halloween"".",🎉,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_hard_hamburger_001,hamburger,漢堡,ㄏㄢˋ ㄅㄠˇ,"[{""char"": ""漢"", ""ruby"": ""ㄏㄢˋ""}, {""char"": ""堡"", ""ruby"": ""ㄅㄠˇ""}]",名詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""hamburger"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
body_medium_hand_001,hand,手,ㄕㄡˇ,"[{""char"": ""手"", ""ruby"": ""ㄕㄡˇ""}]",名詞,身體部位,body,身體部位,medium,2,body_medium,"I know the word ""hand"".",👋,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
traits_medium_happy_001,happy,開心的、高興的,ㄎㄞ ㄒㄧㄣ ㄉㄜ ㄍㄠ ㄒㄧㄥˋ ㄉㄜ,"[{""char"": ""開"", ""ruby"": ""ㄎㄞ""}, {""char"": ""心"", ""ruby"": ""ㄒㄧㄣ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}, {""char"": ""高"", ""ruby"": ""ㄍㄠ""}, {""char"": ""興"", ""ruby"": ""ㄒㄧㄥˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,個性/特點,traits,個性/特點,medium,2,traits_medium,"I know the word ""happy"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_hard_001,hard,困難的,ㄎㄨㄣˋ ㄋㄢˊ ㄉㄜ,"[{""char"": ""困"", ""ruby"": ""ㄎㄨㄣˋ""}, {""char"": ""難"", ""ruby"": ""ㄋㄢˊ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,easy,1,others_easy,"I know the word ""hard"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
clothes_easy_hat_001,hat,帽子,ㄇㄠˋ ㄗˇ,"[{""char"": ""帽"", ""ruby"": ""ㄇㄠˋ""}, {""char"": ""子"", ""ruby"": ""ㄗˇ""}]",名詞,衣服/配件,clothes,衣服/配件,easy,1,clothes_easy,"I know the word ""hat"".",👕,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_easy_have_001,have,有,ㄧㄡˇ,"[{""char"": ""有"", ""ruby"": ""ㄧㄡˇ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""have"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
auxiliaries_medium_have_001,have,助動詞,ㄓㄨˋ ㄉㄨㄥˋ ㄘˊ,"[{""char"": ""助"", ""ruby"": ""ㄓㄨˋ""}, {""char"": ""動"", ""ruby"": ""ㄉㄨㄥˋ""}, {""char"": ""詞"", ""ruby"": ""ㄘˊ""}]",助動詞,be動詞/助動詞,auxiliaries,be/助動詞,medium,2,auxiliaries_medium,"I know the word ""have"".",✅,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_easy_he_001,he,他,ㄊㄚ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}]",代名詞,代名詞,pronouns,代名詞,easy,1,pronouns_easy,"I know the word ""he"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
body_hard_head_001,head,頭,ㄊㄡˊ,"[{""char"": ""頭"", ""ruby"": ""ㄊㄡˊ""}]",名詞,身體部位,body,身體部位,hard,3,body_hard,"I know the word ""head"".",👋,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
health_hard_headache_001,headache,頭痛,ㄊㄡˊ ㄊㄨㄥˋ,"[{""char"": ""頭"", ""ruby"": ""ㄊㄡˊ""}, {""char"": ""痛"", ""ruby"": ""ㄊㄨㄥˋ""}]",名詞,健康,health,健康,hard,3,health_hard,"I know the word ""headache"".",💪,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
traits_medium_heavy_001,heavy,重的 (人),ㄓㄨㄥˋ ㄉㄜ ㄖㄣˊ,"[{""char"": ""重"", ""ruby"": ""ㄓㄨㄥˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}, {""char"": ""人"", ""ruby"": ""ㄖㄣˊ""}]",形容詞,個性/特點,traits,個性/特點,medium,2,traits_medium,"I know the word ""heavy"".",😊,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
sizeMeasurement_medium_heavy_001,heavy,重的 (物品),ㄉㄜ   ,"[{""char"": ""重"", ""ruby"": ""ㄉㄜ""}, {""char"": ""的"", ""ruby"": """"}, {""char"": ""物"", ""ruby"": """"}, {""char"": ""品"", ""ruby"": """"}]",形容詞,尺寸/計量,sizeMeasurement,尺寸/計量,medium,2,sizeMeasurement_medium,"I know the word ""heavy"".",📏,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
interjections_medium_hello_001,hello,哈囉,ㄏㄚ ㄌㄨㄛ,"[{""char"": ""哈"", ""ruby"": ""ㄏㄚ""}, {""char"": ""囉"", ""ruby"": ""ㄌㄨㄛ""}]",感嘆詞,感嘆詞,interjections,感嘆詞,medium,2,interjections_medium,"I know the word ""hello"".",💬,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_help_001,help,幫助,ㄅㄤ ㄓㄨˋ,"[{""char"": ""幫"", ""ruby"": ""ㄅㄤ""}, {""char"": ""助"", ""ruby"": ""ㄓㄨˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""help"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
determiners_easy_her_001,her,她的,ㄊㄚ ㄉㄜ,"[{""char"": ""她"", ""ruby"": ""ㄊㄚ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,easy,1,determiners_easy,"I know the word ""her"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_medium_her_001,her,她,ㄊㄚ,"[{""char"": ""她"", ""ruby"": ""ㄊㄚ""}]",代名詞,代名詞,pronouns,代名詞,medium,2,pronouns_medium,"I know the word ""her"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
places_easy_here_001,here,這裡,ㄓㄜˋ ㄌㄧˇ,"[{""char"": ""這"", ""ruby"": ""ㄓㄜˋ""}, {""char"": ""裡"", ""ruby"": ""ㄌㄧˇ""}]",副詞,地點/方位,places,地點/方位,easy,1,places_easy,"I know the word ""here"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
interjections_easy_hi_001,hi,嗨,ㄏㄞ,"[{""char"": ""嗨"", ""ruby"": ""ㄏㄞ""}]",感嘆詞,感嘆詞,interjections,感嘆詞,easy,1,interjections_easy,"I know the word ""hi"".",💬,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
sizeMeasurement_easy_high_001,high,高的,ㄍㄠ ㄉㄜ,"[{""char"": ""高"", ""ruby"": ""ㄍㄠ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,尺寸/計量,sizeMeasurement,尺寸/計量,easy,1,sizeMeasurement_easy,"I know the word ""high"".",📏,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
hobbies_medium_hike_001,hike,健行,ㄐㄧㄢˋ ㄒㄧㄥˊ,"[{""char"": ""健"", ""ruby"": ""ㄐㄧㄢˋ""}, {""char"": ""行"", ""ruby"": ""ㄒㄧㄥˊ""}]",動詞,運動/興趣/嗜好,hobbies,運動/興趣,medium,2,hobbies_medium,"I know the word ""hike"".",⚽,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_hard_him_001,him,他(受詞),ㄊㄚ ㄕㄡˋ ㄘˊ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}, {""char"": ""受"", ""ruby"": ""ㄕㄡˋ""}, {""char"": ""詞"", ""ruby"": ""ㄘˊ""}]",代名詞,代名詞,pronouns,代名詞,hard,3,pronouns_hard,"I know the word ""him"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
animals_medium_hippo_001,hippo,河馬,ㄏㄜˊ ㄇㄚˇ,"[{""char"": ""河"", ""ruby"": ""ㄏㄜˊ""}, {""char"": ""馬"", ""ruby"": ""ㄇㄚˇ""}]",名詞,動物/昆蟲,animals,動物,medium,2,animals_medium,"I know the word ""hippo"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
determiners_easy_his_001,his,他的,ㄊㄚ ㄉㄜ,"[{""char"": ""他"", ""ruby"": ""ㄊㄚ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",限定詞,冠詞/限定詞,determiners,冠詞/限定詞,easy,1,determiners_easy,"I know the word ""his"".",🔤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_hit_001,hit,打、碰撞,ㄉㄚˇ ㄆㄥˋ ㄓㄨㄤˋ,"[{""char"": ""打"", ""ruby"": ""ㄉㄚˇ""}, {""char"": ""碰"", ""ruby"": ""ㄆㄥˋ""}, {""char"": ""撞"", ""ruby"": ""ㄓㄨㄤˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""hit"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
home_easy_home_001,home,家庭,ㄐㄧㄚ ㄊㄧㄥˊ,"[{""char"": ""家"", ""ruby"": ""ㄐㄧㄚ""}, {""char"": ""庭"", ""ruby"": ""ㄊㄧㄥˊ""}]",名詞,房子/公寓,home,家與房間,easy,1,home_easy,"I know the word ""home"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
school_hard_homework_001,homework,回家作業,ㄏㄨㄟˊ ㄐㄧㄚ ㄗㄨㄛˋ ㄧㄝˋ,"[{""char"": ""回"", ""ruby"": ""ㄏㄨㄟˊ""}, {""char"": ""家"", ""ruby"": ""ㄐㄧㄚ""}, {""char"": ""作"", ""ruby"": ""ㄗㄨㄛˋ""}, {""char"": ""業"", ""ruby"": ""ㄧㄝˋ""}]",名詞,學校,school,學校,hard,3,school_hard,"I know the word ""homework"".",📚,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_hope_001,hope,希望,ㄒㄧ ㄨㄤˋ,"[{""char"": ""希"", ""ruby"": ""ㄒㄧ""}, {""char"": ""望"", ""ruby"": ""ㄨㄤˋ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""hope"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
animals_medium_horse_001,horse,馬,ㄇㄚˇ,"[{""char"": ""馬"", ""ruby"": ""ㄇㄚˇ""}]",名詞,動物/昆蟲,animals,動物,medium,2,animals_medium,"I know the word ""horse"".",🐶,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
places_medium_hospital_001,hospital,醫院,ㄧ ㄩㄢˋ,"[{""char"": ""醫"", ""ruby"": ""ㄧ""}, {""char"": ""院"", ""ruby"": ""ㄩㄢˋ""}]",名詞,地點/方位,places,地點/方位,medium,2,places_medium,"I know the word ""hospital"".",📍,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_hot_001,hot,燙的,ㄊㄤˋ ㄉㄜ,"[{""char"": ""燙"", ""ruby"": ""ㄊㄤˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,easy,1,others_easy,"I know the word ""hot"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
nature_easy_hot_001,hot,熱的,ㄖㄜˋ ㄉㄜ,"[{""char"": ""熱"", ""ruby"": ""ㄖㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,天氣/自然,nature,天氣/自然,easy,1,nature_easy,"I know the word ""hot"".",🌤️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
home_medium_house_001,house,房子, ,"[{""char"": ""房"", ""ruby"": """"}, {""char"": ""子"", ""ruby"": """"}]",名詞,房子/公寓,home,家與房間,medium,2,home_medium,"I know the word ""house"".",🏠,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正; 注音需人工確認
questionWords_easy_how_001,how,如何...,ㄖㄨˊ ㄏㄜˊ,"[{""char"": ""如"", ""ruby"": ""ㄖㄨˊ""}, {""char"": ""何"", ""ruby"": ""ㄏㄜˊ""}]",副詞,疑問詞,questionWords,疑問詞,easy,1,questionWords_easy,"I know the word ""how"".",❓,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
numbers_hard_hundred_001,hundred,一百,ㄧ ㄅㄞˇ,"[{""char"": ""一"", ""ruby"": ""ㄧ""}, {""char"": ""百"", ""ruby"": ""ㄅㄞˇ""}]",數字,數字,numbers,數字,hard,3,numbers_hard,"I know the word ""hundred"".",🔢,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
foods_hard_hungry_001,hungry,餓的,ㄜˋ ㄉㄜ,"[{""char"": ""餓"", ""ruby"": ""ㄜˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""hungry"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
others_medium_hurry_001,hurry,趕快、急忙,ㄍㄢˇ ㄎㄨㄞˋ ㄐㄧˊ ㄇㄤˊ,"[{""char"": ""趕"", ""ruby"": ""ㄍㄢˇ""}, {""char"": ""快"", ""ruby"": ""ㄎㄨㄞˋ""}, {""char"": ""急"", ""ruby"": ""ㄐㄧˊ""}, {""char"": ""忙"", ""ruby"": ""ㄇㄤˊ""}]",動詞,其他動詞,others,其他,medium,2,others_medium,"I know the word ""hurry"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_easy_hurt_001,hurt,受傷,ㄕㄡˋ ㄕㄤ,"[{""char"": ""受"", ""ruby"": ""ㄕㄡˋ""}, {""char"": ""傷"", ""ruby"": ""ㄕㄤ""}]",動詞,其他動詞,others,其他,easy,1,others_easy,"I know the word ""hurt"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_medium_word_001,我,代,ㄉㄞˋ,"[{""char"": ""代"", ""ruby"": ""ㄉㄞˋ""}]",名詞,代名詞,pronouns,代名詞,medium,2,pronouns_medium,"I know the word ""我"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
foods_hard_ice_cream_001,ice cream,冰淇淋,ㄅㄧㄥ ㄑㄧˊ ㄌㄧㄣˊ,"[{""char"": ""冰"", ""ruby"": ""ㄅㄧㄥ""}, {""char"": ""淇"", ""ruby"": ""ㄑㄧˊ""}, {""char"": ""淋"", ""ruby"": ""ㄌㄧㄣˊ""}]",名詞,食物/飲料,foods,食物/飲料,hard,3,foods_hard,"I know the word ""ice cream"".",🍎,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音可由家長頁自動產生後修正
prepositions_easy_in_001,in,在...裡面、在某短時間裡,        ,"[{""char"": ""在"", ""ruby"": """"}, {""char"": ""裡"", ""ruby"": """"}, {""char"": ""面"", ""ruby"": """"}, {""char"": ""在"", ""ruby"": """"}, {""char"": ""某"", ""ruby"": """"}, {""char"": ""短"", ""ruby"": """"}, {""char"": ""時"", ""ruby"": """"}, {""char"": ""間"", ""ruby"": """"}, {""char"": ""裡"", ""ruby"": """"}]",介系詞,介系詞,prepositions,介系詞,easy,1,prepositions_easy,"I know the word ""in"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,注音需人工確認
prepositions_hard_in_front_of_001,in front of,在...前面,ㄗㄞˋ ㄑㄧㄢˊ ㄇㄧㄢˋ,"[{""char"": ""在"", ""ruby"": ""ㄗㄞˋ""}, {""char"": ""前"", ""ruby"": ""ㄑㄧㄢˊ""}, {""char"": ""面"", ""ruby"": ""ㄇㄧㄢˋ""}]",介系詞,介系詞,prepositions,介系詞,hard,3,prepositions_hard,"I know the word ""in front of"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
prepositions_hard_inside_001,inside,在...裡面、向...裡面,ㄗㄞˋ ㄌㄧˇ ㄇㄧㄢˋ ㄒㄧㄤˋ ㄌㄧˇ ㄇㄧㄢˋ,"[{""char"": ""在"", ""ruby"": ""ㄗㄞˋ""}, {""char"": ""裡"", ""ruby"": ""ㄌㄧˇ""}, {""char"": ""面"", ""ruby"": ""ㄇㄧㄢˋ""}, {""char"": ""向"", ""ruby"": ""ㄒㄧㄤˋ""}, {""char"": ""裡"", ""ruby"": ""ㄌㄧˇ""}, {""char"": ""面"", ""ruby"": ""ㄇㄧㄢˋ""}]",介系詞,介系詞,prepositions,介系詞,hard,3,prepositions_hard,"I know the word ""inside"".",↔️,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
others_hard_interesting_001,interesting,有趣的,ㄧㄡˇ ㄑㄩˋ ㄉㄜ,"[{""char"": ""有"", ""ruby"": ""ㄧㄡˇ""}, {""char"": ""趣"", ""ruby"": ""ㄑㄩˋ""}, {""char"": ""的"", ""ruby"": ""ㄉㄜ""}]",形容詞,其他形容詞,others,其他,hard,3,others_hard,"I know the word ""interesting"".",⭐,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
pronouns_easy_it_001,it,它、牠,ㄊㄚ ㄊㄚ,"[{""char"": ""它"", ""ruby"": ""ㄊㄚ""}, {""char"": ""牠"", ""ruby"": ""ㄊㄚ""}]",代名詞,代名詞,pronouns,代名詞,easy,1,pronouns_easy,"I know the word ""it"".",👤,jim|ethan|ai,jim|ai,GEPT Kids 參考字表,
